name,region,width,geometry
,Medway,3,"{""type"":""LineString"",""coordinates"":[[0.81417,51.42862],[0.81798,51.42728]]}"
,Medway,3,"{""type"":""LineString"",""coordinates"":[[0.81798,51.42728],[0.81869,51.42706]]}"
High Street,Medway,7.25,"{""type"":""LineString"",""coordinates"":[[0.75918,51.44112],[0.7589,51.44108]]}"
Railway Road,Medway,10.9,"{""type"":""LineString"",""coordinates"":[[0.75812,51.44036],[0.75716,51.43967]]}"
Railway Road,Medway,10.9,"{""type"":""LineString"",""coordinates"":[[0.75716,51.43967],[0.75681,51.4393]]}"
Broad Street,Medway,10.9,"{""type"":""LineString"",""coordinates"":[[0.75864,51.43759],[0.75825,51.43794]]}"
Broad Street,Medway,10.9,"{""type"":""LineString"",""coordinates"":[[0.75825,51.43794],[0.75817,51.43801]]}"
Thames Avenue,Medway,9.6,"{""type"":""LineString"",""coordinates"":[[0.75732,51.43672],[0.75864,51.43759]]}"
Medway Road,Medway,10.9,"{""type"":""LineString"",""coordinates"":[[0.75534,51.43468],[0.75638,51.43382]]}"
Medway Road,Medway,10.9,"{""type"":""LineString"",""coordinates"":[[0.75638,51.43382],[0.7567,51.43347]]}"
Medway Road,Medway,10.9,"{""type"":""LineString"",""coordinates"":[[0.7567,51.43347],[0.75741,51.43283]]}"
Medway Road,Medway,10.9,"{""type"":""LineString"",""coordinates"":[[0.75741,51.43283],[0.75762,51.4327]]}"
Medway Road,Medway,10.9,"{""type"":""LineString"",""coordinates"":[[0.75493,51.4349],[0.75534,51.43468]]}"
,Medway,3,"{""type"":""LineString"",""coordinates"":[[0.74606,51.42877],[0.74664,51.43018]]}"
,Medway,3,"{""type"":""LineString"",""coordinates"":[[0.74664,51.43018],[0.7467,51.4302]]}"
,Medway,3,"{""type"":""LineString"",""coordinates"":[[0.74606,51.42877],[0.74535,51.42867]]}"
Newland Road,Medway,0,"{""type"":""LineString"",""coordinates"":[[0.74406,51.42717],[0.74377,51.42719]]}"
,Medway,3,"{""type"":""LineString"",""coordinates"":[[0.63005,51.24893],[0.63022,51.24887]]}"
,Medway,3,"{""type"":""LineString"",""coordinates"":[[0.63022,51.24887],[0.62949,51.24857]]}"
,Medway,3,"{""type"":""LineString"",""coordinates"":[[0.62949,51.24857],[0.63005,51.24893]]}"
,Medway,7.3,"{""type"":""LineString"",""coordinates"":[[0.54866,51.28414],[0.54845,51.28424]]}"
,Medway,7.3,"{""type"":""LineString"",""coordinates"":[[0.54845,51.28424],[0.54845,51.28438]]}"
,Medway,7.3,"{""type"":""LineString"",""coordinates"":[[0.54845,51.28438],[0.5486,51.28447]]}"
,Medway,7.3,"{""type"":""LineString"",""coordinates"":[[0.5486,51.28447],[0.54894,51.28438]]}"
,Medway,7.3,"{""type"":""LineString"",""coordinates"":[[0.54894,51.28438],[0.54897,51.2843]]}"
,Medway,7.3,"{""type"":""LineString"",""coordinates"":[[0.54897,51.2843],[0.54882,51.28416]]}"
,Medway,7.3,"{""type"":""LineString"",""coordinates"":[[0.54882,51.28416],[0.54866,51.28414]]}"
,Medway,7.3,"{""type"":""LineString"",""coordinates"":[[0.54206,51.28534],[0.54186,51.28541]]}"
,Medway,7.3,"{""type"":""LineString"",""coordinates"":[[0.54186,51.28541],[0.54192,51.28555]]}"
,Medway,7.3,"{""type"":""LineString"",""coordinates"":[[0.54192,51.28555],[0.54215,51.28556]]}"
,Medway,7.3,"{""type"":""LineString"",""coordinates"":[[0.54215,51.28556],[0.54221,51.28553]]}"
,Medway,7.3,"{""type"":""LineString"",""coordinates"":[[0.54221,51.28553],[0.54222,51.28539]]}"
,Medway,7.3,"{""type"":""LineString"",""coordinates"":[[0.54222,51.28539],[0.54212,51.28534]]}"
,Medway,7.3,"{""type"":""LineString"",""coordinates"":[[0.54212,51.28534],[0.54206,51.28534]]}"
,Medway,0,"{""type"":""LineString"",""coordinates"":[[0.54611,51.28509],[0.54704,51.28495]]}"
,Medway,0,"{""type"":""LineString"",""coordinates"":[[0.54704,51.28495],[0.54747,51.28533]]}"
,Medway,0,"{""type"":""LineString"",""coordinates"":[[0.54747,51.28533],[0.54757,51.28561]]}"
,Medway,0,"{""type"":""LineString"",""coordinates"":[[0.54757,51.28561],[0.54573,51.28592]]}"
,Medway,0,"{""type"":""LineString"",""coordinates"":[[0.54573,51.28592],[0.54543,51.28531]]}"
,Medway,0,"{""type"":""LineString"",""coordinates"":[[0.54543,51.28531],[0.54536,51.28515]]}"
,Medway,0,"{""type"":""LineString"",""coordinates"":[[0.54536,51.28515],[0.54611,51.28509]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.55502,51.36271],[0.55486,51.36266]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.55486,51.36266],[0.55482,51.36282]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.55483,51.36282],[0.55502,51.36271]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.5488,51.36665],[0.54902,51.3667]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.54902,51.3667],[0.54908,51.36668]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.54908,51.36668],[0.54915,51.36657]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.54915,51.36657],[0.54914,51.36654]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.54914,51.36654],[0.54899,51.36647]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.54899,51.36647],[0.54889,51.36647]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.54889,51.36647],[0.54877,51.36659]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.54877,51.36659],[0.5488,51.36665]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.54558,51.35899],[0.54544,51.35883]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.54544,51.35883],[0.54521,51.35887]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.54521,51.35887],[0.54515,51.35893]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.54515,51.35893],[0.54526,51.35907]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.54526,51.35907],[0.54541,51.35909]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.54541,51.35909],[0.54554,51.35904]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.54554,51.35904],[0.54558,51.35899]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.51601,51.3331],[0.51599,51.33304]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.51599,51.33304],[0.51598,51.33303]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.51598,51.33303],[0.5157,51.33293]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.5157,51.33293],[0.51548,51.33317]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.51548,51.33317],[0.51577,51.33327]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.51577,51.33327],[0.51591,51.33323]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.51591,51.33323],[0.51601,51.3331]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.52517,51.34175],[0.52509,51.34163]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.52509,51.34163],[0.525,51.34169]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.525,51.34169],[0.52517,51.34175]]}"
,Medway,3,"{""type"":""LineString"",""coordinates"":[[0.50117,51.38954],[0.50079,51.38979]]}"
,Medway,3,"{""type"":""LineString"",""coordinates"":[[0.50079,51.38979],[0.50106,51.39038]]}"
,Medway,3,"{""type"":""LineString"",""coordinates"":[[0.50106,51.39038],[0.50121,51.3906]]}"
,Medway,3,"{""type"":""LineString"",""coordinates"":[[0.50121,51.3906],[0.50228,51.39]]}"
,Medway,3,"{""type"":""LineString"",""coordinates"":[[0.50228,51.39],[0.50191,51.3896]]}"
,Medway,3,"{""type"":""LineString"",""coordinates"":[[0.50191,51.3896],[0.50188,51.38955]]}"
,Medway,3,"{""type"":""LineString"",""coordinates"":[[0.50188,51.38955],[0.50137,51.38958]]}"
,Medway,3,"{""type"":""LineString"",""coordinates"":[[0.50137,51.38958],[0.50117,51.38954]]}"
Bridgewood Roundabout,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.5064,51.34215],[0.5062,51.34221]]}"
Bridgewood Roundabout,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.5062,51.34221],[0.50614,51.34226]]}"
Bridgewood Roundabout,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.50614,51.34226],[0.50628,51.34267]]}"
Bridgewood Roundabout,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.50628,51.34267],[0.50641,51.3427]]}"
Bridgewood Roundabout,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.50642,51.3427],[0.50729,51.34253]]}"
Bridgewood Roundabout,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.50729,51.34253],[0.50735,51.34247]]}"
Bridgewood Roundabout,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.50735,51.34247],[0.50721,51.3421]]}"
Bridgewood Roundabout,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.50721,51.3421],[0.5071,51.34207]]}"
Bridgewood Roundabout,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.5071,51.34207],[0.5064,51.34215]]}"
Western Avenue,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.5322,51.3991],[0.5322,51.39905]]}"
Western Avenue,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.5322,51.39905],[0.53197,51.39893]]}"
Western Avenue,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.53196,51.39893],[0.53188,51.39894]]}"
Western Avenue,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.53188,51.39894],[0.53172,51.3991]]}"
Western Avenue,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.53172,51.3991],[0.53178,51.39919]]}"
Western Avenue,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.53178,51.39919],[0.53217,51.39917]]}"
Western Avenue,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.53217,51.39917],[0.5322,51.3991]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.5343,51.39788],[0.53432,51.39783]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.53432,51.39783],[0.53426,51.39771]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.53426,51.39771],[0.53419,51.39767]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.53419,51.39767],[0.53384,51.39772]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.53384,51.39772],[0.5338,51.39777]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.5338,51.39777],[0.5339,51.39795]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.5339,51.39795],[0.53396,51.39797]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.53396,51.39797],[0.5343,51.39788]]}"
,Medway,7.3,"{""type"":""LineString"",""coordinates"":[[0.31808,51.30851],[0.31824,51.30842]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.57859,51.34258],[0.57809,51.34243]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.57809,51.34243],[0.5779,51.34247]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.5779,51.34247],[0.57771,51.34271]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.57771,51.34271],[0.57779,51.34288]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.57779,51.34288],[0.57831,51.34299]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.57831,51.34299],[0.57851,51.34292]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.57851,51.34292],[0.57864,51.3427]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.57864,51.3427],[0.57859,51.34258]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.57871,51.35931],[0.57922,51.35931]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.57922,51.35931],[0.57936,51.35921]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.57936,51.35921],[0.57937,51.35893]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.57937,51.35893],[0.57922,51.35883]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.57922,51.35883],[0.57867,51.35883]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.57867,51.35883],[0.5785,51.35899]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.5785,51.35899],[0.57857,51.35923]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.57857,51.35923],[0.57871,51.35931]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.58008,51.3667],[0.5801,51.36684]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.5801,51.36684],[0.58034,51.36687]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.58034,51.36687],[0.58045,51.36678]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.58045,51.36678],[0.58032,51.36664]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.58032,51.36664],[0.58008,51.3667]]}"
Bowater Roundabout,Medway,12.75,"{""type"":""LineString"",""coordinates"":[[0.58065,51.36847],[0.58062,51.36838]]}"
Bowater Roundabout,Medway,12.75,"{""type"":""LineString"",""coordinates"":[[0.58062,51.36838],[0.58027,51.36816]]}"
Bowater Roundabout,Medway,12.75,"{""type"":""LineString"",""coordinates"":[[0.58027,51.36816],[0.58013,51.36813]]}"
Bowater Roundabout,Medway,12.75,"{""type"":""LineString"",""coordinates"":[[0.58013,51.36813],[0.57948,51.36824]]}"
Bowater Roundabout,Medway,12.75,"{""type"":""LineString"",""coordinates"":[[0.57948,51.36824],[0.57926,51.36847]]}"
Bowater Roundabout,Medway,12.75,"{""type"":""LineString"",""coordinates"":[[0.57926,51.36847],[0.57973,51.36898]]}"
Bowater Roundabout,Medway,12.75,"{""type"":""LineString"",""coordinates"":[[0.57973,51.36898],[0.57985,51.36899]]}"
Bowater Roundabout,Medway,12.75,"{""type"":""LineString"",""coordinates"":[[0.57985,51.36899],[0.58041,51.3689]]}"
Bowater Roundabout,Medway,12.75,"{""type"":""LineString"",""coordinates"":[[0.58041,51.3689],[0.58053,51.36883]]}"
Bowater Roundabout,Medway,12.75,"{""type"":""LineString"",""coordinates"":[[0.58053,51.36883],[0.58065,51.36847]]}"
Will Adams Roundabout,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.56923,51.371],[0.56928,51.37094]]}"
Will Adams Roundabout,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.56928,51.37094],[0.56921,51.37073]]}"
Will Adams Roundabout,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.56921,51.37073],[0.56892,51.37067]]}"
Will Adams Roundabout,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.56892,51.37067],[0.56871,51.37077]]}"
Will Adams Roundabout,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.56871,51.37077],[0.56869,51.37095]]}"
Will Adams Roundabout,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.56869,51.37095],[0.56893,51.37106]]}"
Will Adams Roundabout,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.56893,51.37106],[0.56919,51.37103]]}"
Will Adams Roundabout,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.56919,51.37103],[0.56923,51.371]]}"
,Medway,7.3,"{""type"":""LineString"",""coordinates"":[[0.31809,51.30812],[0.31786,51.30811]]}"
,Medway,7.3,"{""type"":""LineString"",""coordinates"":[[0.31786,51.30811],[0.31776,51.30813]]}"
,Medway,7.3,"{""type"":""LineString"",""coordinates"":[[0.31776,51.30813],[0.31763,51.30824]]}"
,Medway,7.3,"{""type"":""LineString"",""coordinates"":[[0.31763,51.30824],[0.31764,51.30838]]}"
,Medway,7.3,"{""type"":""LineString"",""coordinates"":[[0.31764,51.30838],[0.31783,51.30851]]}"
,Medway,7.3,"{""type"":""LineString"",""coordinates"":[[0.31783,51.30851],[0.31808,51.30851]]}"
,Medway,7.3,"{""type"":""LineString"",""coordinates"":[[0.31824,51.30842],[0.31826,51.30822]]}"
,Medway,7.3,"{""type"":""LineString"",""coordinates"":[[0.31826,51.30822],[0.31809,51.30812]]}"
,Medway,9.1,"{""type"":""LineString"",""coordinates"":[[0.31366,51.31184],[0.3135,51.31177]]}"
,Medway,9.1,"{""type"":""LineString"",""coordinates"":[[0.3135,51.31177],[0.31322,51.31182]]}"
,Medway,9.1,"{""type"":""LineString"",""coordinates"":[[0.31322,51.31182],[0.31314,51.31198]]}"
,Medway,9.1,"{""type"":""LineString"",""coordinates"":[[0.31314,51.31198],[0.31328,51.3121]]}"
,Medway,9.1,"{""type"":""LineString"",""coordinates"":[[0.31328,51.3121],[0.31354,51.31211]]}"
,Medway,9.1,"{""type"":""LineString"",""coordinates"":[[0.31354,51.31211],[0.3137,51.31199]]}"
,Medway,9.1,"{""type"":""LineString"",""coordinates"":[[0.3137,51.31199],[0.31366,51.31184]]}"
,Medway,3.65,"{""type"":""LineString"",""coordinates"":[[0.29414,51.31739],[0.29403,51.31757]]}"
,Medway,3.65,"{""type"":""LineString"",""coordinates"":[[0.29403,51.31757],[0.29408,51.31764]]}"
,Medway,3.65,"{""type"":""LineString"",""coordinates"":[[0.29408,51.31764],[0.29447,51.31769]]}"
,Medway,3.65,"{""type"":""LineString"",""coordinates"":[[0.29447,51.31769],[0.2946,51.31758]]}"
,Medway,3.65,"{""type"":""LineString"",""coordinates"":[[0.2946,51.31758],[0.29458,51.31746]]}"
,Medway,3.65,"{""type"":""LineString"",""coordinates"":[[0.29458,51.31746],[0.29436,51.31735]]}"
,Medway,3.65,"{""type"":""LineString"",""coordinates"":[[0.29436,51.31735],[0.29414,51.31739]]}"
,Medway,7.3,"{""type"":""LineString"",""coordinates"":[[0.29323,51.29209],[0.2933,51.29205]]}"
,Medway,7.3,"{""type"":""LineString"",""coordinates"":[[0.2933,51.29205],[0.29337,51.29194]]}"
,Medway,7.3,"{""type"":""LineString"",""coordinates"":[[0.29337,51.29194],[0.29334,51.29185]]}"
,Medway,7.3,"{""type"":""LineString"",""coordinates"":[[0.29334,51.29185],[0.2932,51.29177]]}"
,Medway,7.3,"{""type"":""LineString"",""coordinates"":[[0.2932,51.29177],[0.29311,51.29175]]}"
,Medway,7.3,"{""type"":""LineString"",""coordinates"":[[0.29311,51.29175],[0.29283,51.29185]]}"
,Medway,7.3,"{""type"":""LineString"",""coordinates"":[[0.29283,51.29185],[0.2928,51.29191]]}"
,Medway,7.3,"{""type"":""LineString"",""coordinates"":[[0.2928,51.29191],[0.29283,51.29202]]}"
,Medway,7.3,"{""type"":""LineString"",""coordinates"":[[0.29283,51.29202],[0.29293,51.29209]]}"
,Medway,7.3,"{""type"":""LineString"",""coordinates"":[[0.29293,51.29209],[0.29312,51.29211]]}"
,Medway,7.3,"{""type"":""LineString"",""coordinates"":[[0.29313,51.29211],[0.29323,51.29209]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.57464,51.38036],[0.57473,51.38038]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.57473,51.38038],[0.57506,51.38034]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.57506,51.38034],[0.57515,51.38021]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.57515,51.38021],[0.57502,51.38003]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.57502,51.38003],[0.57487,51.37999]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.57487,51.37999],[0.57458,51.38007]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.57458,51.38007],[0.57452,51.38014]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.57452,51.38014],[0.57457,51.38031]]}"
,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.57457,51.38031],[0.57464,51.38036]]}"
Grange Roundabout,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.57852,51.38905],[0.57846,51.38892]]}"
Grange Roundabout,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.57846,51.38892],[0.57839,51.38887]]}"
Grange Roundabout,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.57839,51.38887],[0.57815,51.38884]]}"
Grange Roundabout,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.57815,51.38884],[0.57795,51.3889]]}"
Grange Roundabout,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.57795,51.3889],[0.57786,51.38903]]}"
Grange Roundabout,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.57786,51.38903],[0.57793,51.38917]]}"
Grange Roundabout,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.57793,51.38917],[0.5781,51.38924]]}"
Grange Roundabout,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.5781,51.38924],[0.57846,51.38917]]}"
Grange Roundabout,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.57846,51.38917],[0.57852,51.38905]]}"
The Strand Roundabout,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.56161,51.39351],[0.56155,51.39336]]}"
The Strand Roundabout,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.56155,51.39336],[0.56121,51.39332]]}"
The Strand Roundabout,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.56121,51.39332],[0.56109,51.39341]]}"
The Strand Roundabout,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.56109,51.39341],[0.5612,51.39362]]}"
The Strand Roundabout,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.5612,51.39362],[0.56128,51.39364]]}"
The Strand Roundabout,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.56128,51.39364],[0.56157,51.39357]]}"
The Strand Roundabout,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.56157,51.39357],[0.56161,51.39351]]}"
New Hythe Lane,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.44765,51.31],[0.4473,51.30999]]}"
New Hythe Lane,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.4473,51.30999],[0.44727,51.31014]]}"
New Hythe Lane,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.44727,51.31014],[0.44752,51.31022]]}"
New Hythe Lane,Medway,5.45,"{""type"":""LineString"",""coordinates"":[[0.44752,51.31022],[0.44765,51.31]]}"
,Medway,4.8,"{""type"":""LineString"",""coordinates"":[[0.45052,51.31197],[0.45087,51.31196]]}"
,Medway,4.8,"{""type"":""LineString"",""coordinates"":[[0.45087,51.31196],[0.45087,51.31179]]}"
,Medway,4.8,"{""type"":""LineString"",""coordinates"":[[0.45087,51.31179],[0.45055,51.31177]]}"
,Medway,4.8,"{""type"":""LineString"",""coordinates"":[[0.45055,51.31177],[0.45052,51.31197]]}"
The Ridgeway,Medway,7.3,"{""type"":""LineString"",""coordinates"":[[0.66031,51.32708],[0.66014,51.32698]]}"
The Ridgeway,Medway,7.3,"{""type"":""LineString"",""coordinates"":[[0.66014,51.32698],[0.65992,51.32692]]}"
The Ridgeway,Medway,7.3,"{""type"":""LineString"",""coordinates"":[[0.65992,51.32692],[0.65905,51.32714]]}"
The Ridgeway,Medway,7.3,"{""type"":""LineString"",""coordinates"":[[0.65905,51.32714],[0.65894,51.32738]]}"
